"調査年月日","都道府県名","市区町村名","市町村コード","行政区コード","行政区名","0－4歳","5－9歳","10－14歳","15－19歳","20－24歳","25－29歳","30－34歳","35－39歳","40－44歳","45－49歳","50－54歳","55－59歳","60－64歳","65－69歳","70－74歳","75－79歳","80－84歳","85－89歳","90－94歳","95－99歳","100歳以上","計","世帯数"
"2023/04/01","京都府","舞鶴市","262021","2513","伊佐津団地","7","6","5","11","5","5","3","8","4","9","11","3","7","8","5","3","9","5","9","0","0","123","65"
"2023/04/01","京都府","舞鶴市","262021","2514","伊佐津団地西","1","2","2","4","2","2","1","2","1","8","2","2","2","2","0","4","3","0","2","1","0","43","26"
"2023/04/01","京都府","舞鶴市","262021","2601","上福井","15","34","25","19","10","24","15","33","23","41","42","33","42","45","45","44","31","17","12","4","0","556","271"
"2023/04/01","京都府","舞鶴市","262021","2602","下福井","28","29","22","20","22","51","30","38","38","31","29","27","27","30","49","38","32","19","11","6","2","577","278"
"2023/04/01","京都府","舞鶴市","262021","2603","星和","4","5","7","8","11","6","6","5","7","18","10","0","2","9","10","11","7","5","1","1","0","133","62"
"2023/04/01","京都府","舞鶴市","262021","2604","建部","0","0","1","2","0","1","5","0","3","4","2","3","2","6","6","8","1","6","0","0","0","50","31"
"2023/04/01","京都府","舞鶴市","262021","2606","喜多","9","11","19","36","25","21","18","20","22","48","58","47","48","41","51","36","24","20","11","1","0","566","266"
"2023/04/01","京都府","舞鶴市","262021","2607","大君","1","0","0","0","1","0","0","1","1","0","0","2","4","2","1","3","1","1","5","3","0","26","17"
"2023/04/01","京都府","舞鶴市","262021","2608","吉田","1","3","2","2","1","2","3","2","3","6","3","2","4","10","12","14","6","7","6","1","0","90","51"
"2023/04/01","京都府","舞鶴市","262021","2609","青井","1","1","1","4","5","4","4","0","8","3","9","10","12","10","10","14","7","10","12","2","0","128","64"
"2023/04/01","京都府","舞鶴市","262021","2610","白杉","0","2","3","1","2","3","0","2","4","4","6","6","5","6","12","11","7","8","9","0","1","91","51"
"2023/04/01","京都府","舞鶴市","262021","2611","大野辺","0","3","4","5","13","1","2","2","2","12","8","9","8","2","13","9","10","6","4","1","0","114","63"
"2023/04/01","京都府","舞鶴市","262021","2701","寿","14","12","22","24","12","9","14","12","19","32","28","24","13","15","41","34","15","14","9","4","0","367","178"
"2023/04/01","京都府","舞鶴市","262021","2702","高野由里","12","14","14","14","9","14","9","17","17","8","19","19","28","35","49","26","15","18","7","1","0","345","164"
"2023/04/01","京都府","舞鶴市","262021","2703","女布","3","3","1","1","3","2","4","1","9","5","2","5","12","10","12","10","7","5","3","2","0","100","54"
"2023/04/01","京都府","舞鶴市","262021","2704","野村寺","13","8","11","19","12","8","3","11","18","20","20","20","9","26","33","26","23","14","7","2","0","303","133"
"2023/04/01","京都府","舞鶴市","262021","2705","城屋","6","7","6","12","11","5","7","7","7","17","29","17","12","19","37","37","19","21","11","7","0","295","153"
"2023/04/01","京都府","舞鶴市","262021","2709","高野台","1","2","3","1","2","1","1","3","7","6","10","3","11","15","33","23","7","3","2","3","1","137","67"
"2023/04/01","京都府","舞鶴市","262021","2710","女布新町","30","32","42","44","52","20","26","24","31","82","85","73","62","56","55","31","13","13","10","1","0","782","319"
"2023/04/01","京都府","舞鶴市","262021","2711","女布中新町","1","5","4","12","11","6","5","2","9","6","19","19","13","6","4","0","1","1","0","0","0","124","46"
"2023/04/01","京都府","舞鶴市","262021","2712","女布北町","2","8","17","45","25","4","2","4","15","55","40","8","2","4","2","2","2","0","0","0","0","237","74"
"2023/04/01","京都府","舞鶴市","262021","2801","真倉","5","8","9","11","8","4","5","8","16","13","21","8","3","21","41","18","13","13","2","1","0","229","105"
"2023/04/01","京都府","舞鶴市","262021","2802","十倉","2","1","2","4","3","4","3","4","5","7","10","7","10","6","14","12","3","8","4","2","1","111","58"
"2023/04/01","京都府","舞鶴市","262021","2803","京田","31","32","17","35","34","38","48","39","39","45","42","42","42","45","40","24","27","21","10","4","0","655","321"
"2023/04/01","京都府","舞鶴市","262021","2804","城南","5","5","6","7","0","2","2","8","9","5","6","4","1","5","8","4","5","3","4","0","0","89","42"
"2023/04/01","京都府","舞鶴市","262021","2805","大和園","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","2806","大和寮","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","2807","万願寺","9","9","23","8","6","9","14","24","16","22","15","13","21","29","47","43","21","12","10","0","0","351","165"
"2023/04/01","京都府","舞鶴市","262021","2808","七日市","149","189","161","139","95","115","118","174","173","198","171","128","102","73","90","83","55","31","21","4","0","2271","885"
"2023/04/01","京都府","舞鶴市","262021","2809","公文名","72","99","111","75","47","47","71","92","110","111","87","64","85","77","118","63","36","18","12","9","2","1406","595"
"2023/04/01","京都府","舞鶴市","262021","2810","中引土","11","10","10","16","26","14","12","23","17","28","30","22","23","24","22","23","24","21","12","3","2","371","204"
"2023/04/01","京都府","舞鶴市","262021","2812","伊佐津","83","96","108","113","72","72","73","101","118","168","128","88","93","87","113","60","49","40","23","12","0","1698","707"
"2023/04/01","京都府","舞鶴市","262021","2813","東引土","18","25","20","24","24","26","23","32","27","30","37","50","41","38","45","42","40","15","9","4","1","571","301"
"2023/04/01","京都府","舞鶴市","262021","2814","京田団地","0","3","9","5","4","2","0","5","8","4","9","9","3","6","13","11","7","6","3","0","1","107","59"
"2023/04/01","京都府","舞鶴市","262021","2815","伊佐津川荘苑","7","7","9","7","6","18","10","16","14","16","13","9","16","15","33","18","13","11","0","2","0","240","114"
"2023/04/01","京都府","舞鶴市","262021","2816","菖蒲台","5","2","4","2","6","6","8","5","4","7","9","6","17","10","13","11","2","4","2","0","0","123","67"
"2023/04/01","京都府","舞鶴市","262021","2817","鉄道宿舎","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","2818","エクセレント伊佐津","4","5","3","1","4","1","5","3","7","6","14","6","7","12","8","2","1","0","2","0","0","91","46"
"2023/04/01","京都府","舞鶴市","262021","2819","京田新町","1","1","4","8","19","6","3","2","2","5","23","28","25","14","5","1","4","7","0","0","0","158","66"
"2023/04/01","京都府","舞鶴市","262021","2820","ロイヤルコート伊佐津","0","2","5","6","2","0","0","4","0","6","7","4","1","0","1","0","0","0","0","0","0","38","13"
"2023/04/01","京都府","舞鶴市","262021","2821","西舞鶴合同宿舎","0","0","0","0","5","2","6","4","3","8","6","3","1","0","0","0","0","0","0","0","0","38","38"
"2023/04/01","京都府","舞鶴市","262021","2901","今田","12","29","27","35","21","20","12","33","37","41","45","42","37","36","98","66","36","32","12","7","0","679","314"
"2023/04/01","京都府","舞鶴市","262021","2902","堀","3","2","3","6","6","2","3","5","3","7","13","4","15","8","17","20","6","7","7","1","1","138","66"
"2023/04/01","京都府","舞鶴市","262021","2903","池ノ内下","1","1","2","4","6","3","2","1","5","6","13","8","11","13","10","12","9","6","9","0","0","122","61"
"2023/04/01","京都府","舞鶴市","262021","2904","布敷","4","6","2","8","7","7","4","6","6","10","12","7","7","12","18","19","4","4","0","0","0","144","61"
"2023/04/01","京都府","舞鶴市","262021","2905","別所","2","4","1","6","9","2","1","3","3","8","13","9","6","6","9","15","12","5","0","0","1","114","60"
"2023/04/01","京都府","舞鶴市","262021","2906","上根","0","1","1","0","2","1","0","3","2","0","1","2","5","8","6","2","7","5","4","1","0","51","25"
"2023/04/01","京都府","舞鶴市","262021","2907","寺田","0","0","0","0","1","0","0","1","1","2","1","0","2","2","2","6","1","3","0","1","0","23","15"
"2023/04/01","京都府","舞鶴市","262021","2908","白滝","0","0","0","1","0","0","0","0","0","0","0","3","3","1","1","3","0","3","1","0","0","16","9"
"2023/04/01","京都府","舞鶴市","262021","2909","岸谷","0","0","0","1","0","1","0","1","0","2","1","2","4","3","6","1","4","6","3","1","0","36","22"
"2023/04/01","京都府","舞鶴市","262021","2910","グレイスヴィル","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","2"
"2023/04/01","京都府","舞鶴市","262021","3001","倉谷","32","40","25","34","21","32","41","55","38","64","49","55","37","49","63","64","33","26","9","3","0","770","382"
"2023/04/01","京都府","舞鶴市","262021","3002","倉谷東","5","9","9","5","4","10","10","10","5","6","5","7","11","4","8","6","3","1","3","0","0","121","57"
"2023/04/01","京都府","舞鶴市","262021","3003","城東","4","3","2","5","6","8","6","5","9","7","5","6","9","10","13","14","11","8","7","3","0","141","88"
"2023/04/01","京都府","舞鶴市","262021","3004","日赤","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","3005","福来西","27","25","29","34","27","32","33","36","33","39","50","41","53","58","53","39","17","13","8","2","0","649","298"
"2023/04/01","京都府","舞鶴市","262021","3006","福来団地","15","17","11","12","16","9","14","17","17","22","19","11","14","14","21","20","28","11","4","1","0","294","140"
"2023/04/01","京都府","舞鶴市","262021","3007","中の脇","2","8","9","11","5","2","2","8","14","16","13","9","8","14","15","15","8","10","2","0","1","171","78"
"2023/04/01","京都府","舞鶴市","262021","3008","寿荘","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","5","5","4","5","1","0","23","23"
"2023/04/01","京都府","舞鶴市","262021","3009","天台","45","48","70","68","41","39","60","62","50","88","56","41","34","22","32","17","16","6","6","0","0","802","308"
"2023/04/01","京都府","舞鶴市","262021","3010","清道","1","2","2","0","4","1","6","5","3","2","6","3","8","6","8","1","4","5","2","0","1","70","41"
"2023/04/01","京都府","舞鶴市","262021","3011","上安","35","19","20","40","30","28","44","32","26","39","46","48","53","48","61","29","34","26","13","1","1","672","347"
"2023/04/01","京都府","舞鶴市","262021","3012","南上安","6","2","3","1","2","5","5","5","7","7","6","4","12","20","22","13","19","12","13","0","0","165","105"
"2023/04/01","京都府","舞鶴市","262021","3013","倉谷西","18","24","30","32","24","9","24","33","31","52","37","27","28","32","48","28","21","18","8","4","1","528","252"
"2023/04/01","京都府","舞鶴市","262021","3014","職能短大","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8"
"2023/04/01","京都府","舞鶴市","262021","3015","上安久","12","6","9","8","13","12","24","12","16","15","13","13","12","12","23","20","8","11","5","2","0","246","131"
"2023/04/01","京都府","舞鶴市","262021","3016","福来東","12","11","14","20","15","27","14","18","10","22","38","19","18","15","24","19","10","11","5","0","0","322","158"
"2023/04/01","京都府","舞鶴市","262021","3017","日星","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","3018","下安久","6","10","16","12","3","3","3","15","20","20","12","11","13","17","15","19","8","10","8","3","0","224","105"
"2023/04/01","京都府","舞鶴市","262021","3019","匂崎","9","13","12","16","10","5","14","12","15","26","20","13","24","19","33","27","10","12","7","2","0","299","142"
"2023/04/01","京都府","舞鶴市","262021","3021","清美が丘","1","0","8","11","6","7","6","6","19","22","31","25","29","38","40","47","44","19","4","2","0","365","226"
"2023/04/01","京都府","舞鶴市","262021","3023","福来問屋町","0","0","0","1","1","2","0","0","1","0","2","0","1","1","1","1","0","0","0","0","0","11","8"
"2023/04/01","京都府","舞鶴市","262021","3024","昭和台","5","10","5","6","11","6","8","15","9","13","18","22","22","11","20","17","19","14","2","2","0","235","118"
"2023/04/01","京都府","舞鶴市","262021","3025","上安合同宿舎","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","3026","天台団地","4","7","15","21","10","13","13","10","21","14","28","26","23","19","27","31","13","10","8","0","0","313","151"
"2023/04/01","京都府","舞鶴市","262021","3027","上安東町","1","2","2","5","4","2","3","4","5","10","6","12","8","10","19","14","13","7","3","0","0","130","68"
"2023/04/01","京都府","舞鶴市","262021","3028","高迫団地","0","4","7","8","5","3","4","3","3","12","10","7","8","6","14","5","7","1","1","0","0","108","72"
"2023/04/01","京都府","舞鶴市","262021","3029","安寿苑","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","4","2","2","0","18","18"
"2023/04/01","京都府","舞鶴市","262021","3030","福来中","30","29","21","22","19","33","31","27","40","38","41","38","37","38","57","41","17","12","5","2","2","578","277"
"2023/04/01","京都府","舞鶴市","262021","3031","清道新町","6","4","12","9","8","6","6","8","14","8","16","2","3","2","1","2","3","2","0","0","0","112","47"
"2023/04/01","京都府","舞鶴市","262021","4001","上村","1","0","2","2","2","1","0","3","2","1","1","4","5","5","7","1","3","5","4","2","0","51","27"
"2023/04/01","京都府","舞鶴市","262021","4002","宇谷","0","4","2","3","1","0","0","4","4","1","2","5","5","10","10","4","4","3","5","0","0","67","35"
"2023/04/01","京都府","舞鶴市","262021","4003","小原","0","0","0","1","1","1","0","0","0","0","3","3","3","5","7","3","5","8","5","2","0","47","32"
"2023/04/01","京都府","舞鶴市","262021","4004","桑飼下","0","3","2","4","1","2","1","5","2","1","5","5","4","3","8","5","8","12","5","1","0","78","40"
"2023/04/01","京都府","舞鶴市","262021","4005","地頭","0","0","3","3","5","4","1","3","1","5","12","7","9","12","12","11","7","13","6","2","1","116","60"
"2023/04/01","京都府","舞鶴市","262021","4006","小俣","0","0","0","0","0","3","1","1","0","0","3","2","1","3","5","6","3","6","4","0","0","38","21"
"2023/04/01","京都府","舞鶴市","262021","4007","大俣","1","4","2","0","3","3","8","6","7","5","5","11","11","14","18","10","16","11","12","3","0","150","86"
"2023/04/01","京都府","舞鶴市","262021","4008","滝ヶ宇呂","0","0","0","0","0","0","2","0","0","0","1","1","0","0","1","2","3","1","2","0","0","13","9"
"2023/04/01","京都府","舞鶴市","262021","4009","ライフ・ステージ舞夢","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","3"
